,feature_key,layer,prompt,supernode_name,pred_label,subtype,peak_token,activation_max,target_tokens,index,source,activation_sum,activation_mean,sparsity_ratio,peak_token_idx,node_influence,csv_ctx_idx,peak_token_type,tokens_source,confidence,review,why_review,top_activations_probe_original
137,18_74583,18,entity: A state in the United States is California,Say (state),"Say ""X""",,entity,0,"[{""token"": ""entity"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",74583,18-clt-hp,0,0,0,1,0.0025014877319335,8,semantic,n/a,1,false,,"[{""tk"": ""of"", ""act"": 4.763061046600342}, {""tk"": ""is"", ""act"": 1.232886791229248}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
138,18_74583,18,attribute: The primary city serving as the seat of government for a state is the capital city,Say (state),"Say ""X""",, for,7.433287143707275,"[{""token"": "" state"", ""index"": 14, ""distance"": 2, ""direction"": ""forward""}]",74583,18-clt-hp,13.429234981536863,0.7460686100853814,0.8996314018735341,12,0.0025014877319335,8,functional,json,1,false,,"[{""tk"": ""of"", ""act"": 4.763061046600342}, {""tk"": ""is"", ""act"": 1.232886791229248}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
139,18_74583,18,relationship: the state in which a city is located is the state containing,Say (state),"Say ""X""",,relationship,0,"[{""token"": ""relationship"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",74583,18-clt-hp,0,0,0,1,0.0025014877319335,8,semantic,n/a,1,false,,"[{""tk"": ""of"", ""act"": 4.763061046600342}, {""tk"": ""is"", ""act"": 1.232886791229248}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
140,6_67459,6,"entity: A city in California, USA is Oakland",California,Semantic,Dictionary, California,8.62509536743164,"[{""token"": "" California"", ""index"": 6, ""distance"": 0, ""direction"": ""self""}]",67459,6-clt-hp,9.7991042137146,0.97991042137146,0.886388453735642,6,0.0023909211158752,7,semantic,n/a,1,false,,"[{""tk"": ""California"", ""act"": 11.308310508728027}, {""tk"": ""Oakland"", ""act"": 1.174008846282959}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
141,6_67459,6,entity: The capital city of California is Sacramento,California,Semantic,Dictionary, California,11.308310508728027,"[{""token"": "" California"", ""index"": 7, ""distance"": 0, ""direction"": ""self""}]",67459,6-clt-hp,20.769482612609863,2.3077202902899847,0.7959270495350449,7,0.0023909211158752,7,semantic,n/a,1,false,,"[{""tk"": ""California"", ""act"": 11.308310508728027}, {""tk"": ""Oakland"", ""act"": 1.174008846282959}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
142,6_67459,6,entity: A state in the United States is California,California,Semantic,Dictionary, California,8.556353569030762,"[{""token"": "" California"", ""index"": 10, ""distance"": 0, ""direction"": ""self""}]",67459,6-clt-hp,8.556353569030762,0.8556353569030761,0.9,10,0.0023909211158752,7,semantic,n/a,1,false,,"[{""tk"": ""California"", ""act"": 11.308310508728027}, {""tk"": ""Oakland"", ""act"": 1.174008846282959}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
143,6_67459,6,attribute: The primary city serving as the seat of government for a state is the capital city,California,Semantic,Dictionary,attribute,0,"[{""token"": ""attribute"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",67459,6-clt-hp,0,0,0,1,0.0023909211158752,7,semantic,n/a,1,false,,"[{""tk"": ""California"", ""act"": 11.308310508728027}, {""tk"": ""Oakland"", ""act"": 1.174008846282959}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
144,6_67459,6,relationship: the state in which a city is located is the state containing,California,Semantic,Dictionary,relationship,0,"[{""token"": ""relationship"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",67459,6-clt-hp,0,0,0,1,0.0023909211158752,7,semantic,n/a,1,false,,"[{""tk"": ""California"", ""act"": 11.308310508728027}, {""tk"": ""Oakland"", ""act"": 1.174008846282959}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
145,0_37567,0,"entity: A city in California, USA is Oakland",containing,Semantic,Dictionary,entity,0,"[{""token"": ""entity"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",37567,0-clt-hp,0,0,0,1,0.0023772120475769,6,semantic,n/a,1,false,,"[{""tk"": ""containing"", ""act"": 41.10612106323242}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}]"
146,0_37567,0,entity: The capital city of California is Sacramento,containing,Semantic,Dictionary,entity,0,"[{""token"": ""entity"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",37567,0-clt-hp,0,0,0,1,0.0023772120475769,6,semantic,n/a,1,false,,"[{""tk"": ""containing"", ""act"": 41.10612106323242}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}]"
147,0_37567,0,entity: A state in the United States is California,containing,Semantic,Dictionary,entity,0,"[{""token"": ""entity"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",37567,0-clt-hp,0,0,0,1,0.0023772120475769,6,semantic,n/a,1,false,,"[{""tk"": ""containing"", ""act"": 41.10612106323242}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}]"
148,0_37567,0,attribute: The primary city serving as the seat of government for a state is the capital city,containing,Semantic,Dictionary,attribute,0,"[{""token"": ""attribute"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",37567,0-clt-hp,0,0,0,1,0.0023772120475769,6,semantic,n/a,1,false,,"[{""tk"": ""containing"", ""act"": 41.10612106323242}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}]"
149,0_37567,0,relationship: the state in which a city is located is the state containing,containing,Semantic,Dictionary, containing,41.10612106323242,"[{""token"": "" containing"", ""index"": 14, ""distance"": 0, ""direction"": ""self""}]",37567,0-clt-hp,41.10612106323242,2.9361515045166016,0.9285714285714286,14,0.0023772120475769,6,semantic,n/a,1,false,,"[{""tk"": ""containing"", ""act"": 41.10612106323242}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}]"
150,0_40936,0,"entity: A city in California, USA is Oakland",of,Semantic,Dictionary,entity,0,"[{""token"": ""entity"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",40936,0-clt-hp,0,0,0,1,0.0023516416549682,3,semantic,n/a,1,false,,"[{""tk"": ""of"", ""act"": 80.70610809326172}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
151,0_40936,0,entity: The capital city of California is Sacramento,of,Semantic,Dictionary, of,76.25304412841797,"[{""token"": "" California"", ""index"": 7, ""distance"": 1, ""direction"": ""forward""}]",40936,0-clt-hp,76.25304412841797,8.472560458713108,0.888888888888889,6,0.0023516416549682,3,functional,json,1,false,,"[{""tk"": ""of"", ""act"": 80.70610809326172}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
152,0_40936,0,entity: A state in the United States is California,of,Semantic,Dictionary,entity,0,"[{""token"": ""entity"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",40936,0-clt-hp,0,0,0,1,0.0023516416549682,3,semantic,n/a,1,false,,"[{""tk"": ""of"", ""act"": 80.70610809326172}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
153,0_40936,0,attribute: The primary city serving as the seat of government for a state is the capital city,of,Semantic,Dictionary, of,80.70610809326172,"[{""token"": "" government"", ""index"": 11, ""distance"": 1, ""direction"": ""forward""}]",40936,0-clt-hp,80.70610809326172,4.483672671847874,0.9444444444444444,10,0.0023516416549682,3,functional,json,1,false,,"[{""tk"": ""of"", ""act"": 80.70610809326172}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
154,0_40936,0,relationship: the state in which a city is located is the state containing,of,Semantic,Dictionary,relationship,0,"[{""token"": ""relationship"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",40936,0-clt-hp,0,0,0,1,0.0023516416549682,3,semantic,n/a,1,false,,"[{""tk"": ""of"", ""act"": 80.70610809326172}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
155,12_5597,12,"entity: A city in California, USA is Oakland",Say (Sacramento),"Say ""X""",,entity,0,"[{""token"": ""entity"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",5597,12-clt-hp,0,0,0,1,0.0022202134132385,8,semantic,n/a,1,false,,"[{""tk"": ""is"", ""act"": 24.80953598022461}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
156,12_5597,12,entity: The capital city of California is Sacramento,Say (Sacramento),"Say ""X""",, is,24.80953598022461,"[{""token"": "" Sacramento"", ""index"": 9, ""distance"": 1, ""direction"": ""forward""}]",5597,12-clt-hp,24.80953598022461,2.756615108913845,0.888888888888889,8,0.0022202134132385,8,functional,json,1,false,,"[{""tk"": ""is"", ""act"": 24.80953598022461}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
157,12_5597,12,entity: A state in the United States is California,Say (Sacramento),"Say ""X""",,entity,0,"[{""token"": ""entity"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",5597,12-clt-hp,0,0,0,1,0.0022202134132385,8,semantic,n/a,1,false,,"[{""tk"": ""is"", ""act"": 24.80953598022461}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
158,12_5597,12,attribute: The primary city serving as the seat of government for a state is the capital city,Say (Sacramento),"Say ""X""",, is,6.647175312042236,"[{""token"": "" capital"", ""index"": 17, ""distance"": 2, ""direction"": ""forward""}]",5597,12-clt-hp,6.647175312042236,0.3692875173356797,0.9444444444444444,15,0.0022202134132385,8,functional,json,1,false,,"[{""tk"": ""is"", ""act"": 24.80953598022461}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
159,12_5597,12,relationship: the state in which a city is located is the state containing,Say (Sacramento),"Say ""X""",, is,5.064486026763916,"[{""token"": "" state"", ""index"": 13, ""distance"": 2, ""direction"": ""forward""}]",5597,12-clt-hp,5.064486026763916,0.3617490019117083,0.9285714285714284,11,0.0022202134132385,8,functional,json,1,false,,"[{""tk"": ""is"", ""act"": 24.80953598022461}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
160,22_56784,22,"entity: A city in California, USA is Oakland",Say (Sacramento),"Say ""X""",,entity,0,"[{""token"": ""entity"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",56784,22-clt-hp,0,0,0,1,0.0021073818206787,8,semantic,n/a,1,false,,"[{""tk"": ""is"", ""act"": 34.6026611328125}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
161,22_56784,22,entity: The capital city of California is Sacramento,Say (Sacramento),"Say ""X""",, is,34.6026611328125,"[{""token"": "" Sacramento"", ""index"": 9, ""distance"": 1, ""direction"": ""forward""}]",56784,22-clt-hp,34.6026611328125,3.844740125868056,0.8888888888888888,8,0.0021073818206787,8,functional,json,1,false,,"[{""tk"": ""is"", ""act"": 34.6026611328125}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
162,22_56784,22,entity: A state in the United States is California,Say (Sacramento),"Say ""X""",,entity,0,"[{""token"": ""entity"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",56784,22-clt-hp,0,0,0,1,0.0021073818206787,8,semantic,n/a,1,false,,"[{""tk"": ""is"", ""act"": 34.6026611328125}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
163,22_56784,22,attribute: The primary city serving as the seat of government for a state is the capital city,Say (Sacramento),"Say ""X""",,attribute,0,"[{""token"": ""attribute"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",56784,22-clt-hp,0,0,0,1,0.0021073818206787,8,semantic,n/a,1,false,,"[{""tk"": ""is"", ""act"": 34.6026611328125}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
164,22_56784,22,relationship: the state in which a city is located is the state containing,Say (Sacramento),"Say ""X""",,relationship,0,"[{""token"": ""relationship"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",56784,22-clt-hp,0,0,0,1,0.0021073818206787,8,semantic,n/a,1,false,,"[{""tk"": ""is"", ""act"": 34.6026611328125}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
165,12_87969,12,"entity: A city in California, USA is Oakland",California,Semantic,Ambiguous,entity,0,"[{""token"": ""entity"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",87969,12-clt-hp,0,0,0,1,0.002104640007019,8,semantic,n/a,0.3,true,"Ambiguous: peak_cons=0.29, n_peaks=3, func_vs_sem=91.7%, layer=12","[{""tk"": ""city"", ""act"": 22.95183753967285}, {""tk"": ""is"", ""act"": 16.28795051574707}, {""tk"": ""capital"", ""act"": 15.099752426147461}, {""tk"": ""California"", ""act"": 2.4894444942474365}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
166,12_87969,12,entity: The capital city of California is Sacramento,California,Semantic,Ambiguous, is,15.880609512329102,"[{""token"": "" Sacramento"", ""index"": 9, ""distance"": 1, ""direction"": ""forward""}]",87969,12-clt-hp,23.746262550354004,2.6384736167060003,0.8338556454865544,8,0.002104640007019,8,functional,json,0.3,true,"Ambiguous: peak_cons=0.29, n_peaks=3, func_vs_sem=91.7%, layer=12","[{""tk"": ""city"", ""act"": 22.95183753967285}, {""tk"": ""is"", ""act"": 16.28795051574707}, {""tk"": ""capital"", ""act"": 15.099752426147461}, {""tk"": ""California"", ""act"": 2.4894444942474365}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
167,12_87969,12,entity: A state in the United States is California,California,Semantic,Ambiguous, California,2.4894444942474365,"[{""token"": "" California"", ""index"": 10, ""distance"": 0, ""direction"": ""self""}]",87969,12-clt-hp,2.4894444942474365,0.2489444494247436,0.9,10,0.002104640007019,8,semantic,n/a,0.3,true,"Ambiguous: peak_cons=0.29, n_peaks=3, func_vs_sem=91.7%, layer=12","[{""tk"": ""city"", ""act"": 22.95183753967285}, {""tk"": ""is"", ""act"": 16.28795051574707}, {""tk"": ""capital"", ""act"": 15.099752426147461}, {""tk"": ""California"", ""act"": 2.4894444942474365}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
168,12_87969,12,attribute: The primary city serving as the seat of government for a state is the capital city,California,Semantic,Ambiguous, the,30.10682678222656,"[{""token"": "" capital"", ""index"": 17, ""distance"": 1, ""direction"": ""forward""}]",87969,12-clt-hp,84.44636726379395,4.691464847988552,0.8441727226212316,16,0.002104640007019,8,functional,json,0.3,true,"Ambiguous: peak_cons=0.29, n_peaks=3, func_vs_sem=91.7%, layer=12","[{""tk"": ""city"", ""act"": 22.95183753967285}, {""tk"": ""is"", ""act"": 16.28795051574707}, {""tk"": ""capital"", ""act"": 15.099752426147461}, {""tk"": ""California"", ""act"": 2.4894444942474365}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
169,12_87969,12,relationship: the state in which a city is located is the state containing,California,Semantic,Ambiguous, the,7.160322189331055,"[{""token"": "" state"", ""index"": 13, ""distance"": 1, ""direction"": ""forward""}]",87969,12-clt-hp,7.160322189331055,0.5114515849522182,0.9285714285714286,12,0.002104640007019,8,functional,json,0.3,true,"Ambiguous: peak_cons=0.29, n_peaks=3, func_vs_sem=91.7%, layer=12","[{""tk"": ""city"", ""act"": 22.95183753967285}, {""tk"": ""is"", ""act"": 16.28795051574707}, {""tk"": ""capital"", ""act"": 15.099752426147461}, {""tk"": ""California"", ""act"": 2.4894444942474365}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
170,18_53951,18,"entity: A city in California, USA is Oakland",Say (capital),"Say ""X""",,entity,0,"[{""token"": ""entity"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",53951,18-clt-hp,0,0,0,1,0.0021045207977294,8,semantic,n/a,1,false,,"[{""tk"": ""is"", ""act"": 22.042158126831055}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
171,18_53951,18,entity: The capital city of California is Sacramento,Say (capital),"Say ""X""",, is,22.04215812683105,"[{""token"": "" Sacramento"", ""index"": 9, ""distance"": 1, ""direction"": ""forward""}]",53951,18-clt-hp,22.04215812683105,2.449128680759006,0.8888888888888888,8,0.0021045207977294,8,functional,json,1,false,,"[{""tk"": ""is"", ""act"": 22.042158126831055}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
