feature_key,layer,index,source,prompt,activation_max,activation_sum,activation_mean,sparsity_ratio,peak_token,peak_token_idx,node_influence,csv_ctx_idx,peak_token_type,target_tokens,tokens_source,pred_label,subtype,confidence,review,why_review,supernode_name,top_activations_probe_original
21_30617,21,30617,21-clt-hp,entity: The muscle involved in deep inhalation is Diaphragm,47.52105331420898,90.0559196472168,7.504659970601399,0.8420771542882136, is,9,0.0064720511436462,11,functional,"[{""token"": ""phrag"", ""index"": 11, ""distance"": 2, ""direction"": ""forward""}]",json,Semantic,Ambiguous,0.3,True,"Ambiguous: peak_cons=0.20, n_peaks=3, func_vs_sem=73.0%, layer=21",Muscle,"[{""tk"": ""is"", ""act"": 47.521053314208984}, {""tk"": ""the"", ""act"": 18.48392677307129}, {""tk"": ""Muscle"", ""act"": 12.81995964050293}, {""tk"": ""involved"", ""act"": 0.0}, {""tk"": ""inhalation"", ""act"": 0.0}, {""tk"": ""phrag"", ""act"": 0.0}, {""tk"": ""process"", ""act"": 0.0}, {""tk"": ""breathing"", ""act"": 0.0}, {""tk"": ""muscles"", ""act"": 0.0}, {""tk"": ""tightening"", ""act"": 0.0}, {""tk"": ""facilitate"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}, {""tk"": ""involves"", ""act"": 0.0}, {""tk"": ""full"", ""act"": 0.0}]"
21_30617,21,30617,21-clt-hp,process: The act of breathing in air. is Inhalation,0.0,0.0,0.0,0.0,process,1,0.0064720511436462,11,semantic,"[{""token"": ""process"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a,Semantic,Ambiguous,0.3,True,"Ambiguous: peak_cons=0.20, n_peaks=3, func_vs_sem=73.0%, layer=21",Muscle,"[{""tk"": ""is"", ""act"": 47.521053314208984}, {""tk"": ""the"", ""act"": 18.48392677307129}, {""tk"": ""Muscle"", ""act"": 12.81995964050293}, {""tk"": ""involved"", ""act"": 0.0}, {""tk"": ""inhalation"", ""act"": 0.0}, {""tk"": ""phrag"", ""act"": 0.0}, {""tk"": ""process"", ""act"": 0.0}, {""tk"": ""breathing"", ""act"": 0.0}, {""tk"": ""muscles"", ""act"": 0.0}, {""tk"": ""tightening"", ""act"": 0.0}, {""tk"": ""facilitate"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}, {""tk"": ""involves"", ""act"": 0.0}, {""tk"": ""full"", ""act"": 0.0}]"
21_30617,21,30617,21-clt-hp,process: The action of muscles tightening to facilitate breathing is Muscle contraction,12.81995964050293,13.356481075286863,1.0274216211759126,0.9198576555631336, Muscle,12,0.0064720511436462,11,semantic,"[{""token"": "" Muscle"", ""index"": 12, ""distance"": 0, ""direction"": ""self""}]",n/a,Semantic,Ambiguous,0.3,True,"Ambiguous: peak_cons=0.20, n_peaks=3, func_vs_sem=73.0%, layer=21",Muscle,"[{""tk"": ""is"", ""act"": 47.521053314208984}, {""tk"": ""the"", ""act"": 18.48392677307129}, {""tk"": ""Muscle"", ""act"": 12.81995964050293}, {""tk"": ""involved"", ""act"": 0.0}, {""tk"": ""inhalation"", ""act"": 0.0}, {""tk"": ""phrag"", ""act"": 0.0}, {""tk"": ""process"", ""act"": 0.0}, {""tk"": ""breathing"", ""act"": 0.0}, {""tk"": ""muscles"", ""act"": 0.0}, {""tk"": ""tightening"", ""act"": 0.0}, {""tk"": ""facilitate"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}, {""tk"": ""involves"", ""act"": 0.0}, {""tk"": ""full"", ""act"": 0.0}]"
21_30617,21,30617,21-clt-hp,entity: The system responsible for gas exchange in the body. is Respiratory system,0.0,0.0,0.0,0.0,entity,1,0.0064720511436462,11,semantic,"[{""token"": ""entity"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a,Semantic,Ambiguous,0.3,True,"Ambiguous: peak_cons=0.20, n_peaks=3, func_vs_sem=73.0%, layer=21",Muscle,"[{""tk"": ""is"", ""act"": 47.521053314208984}, {""tk"": ""the"", ""act"": 18.48392677307129}, {""tk"": ""Muscle"", ""act"": 12.81995964050293}, {""tk"": ""involved"", ""act"": 0.0}, {""tk"": ""inhalation"", ""act"": 0.0}, {""tk"": ""phrag"", ""act"": 0.0}, {""tk"": ""process"", ""act"": 0.0}, {""tk"": ""breathing"", ""act"": 0.0}, {""tk"": ""muscles"", ""act"": 0.0}, {""tk"": ""tightening"", ""act"": 0.0}, {""tk"": ""facilitate"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}, {""tk"": ""involves"", ""act"": 0.0}, {""tk"": ""full"", ""act"": 0.0}]"
21_30617,21,30617,21-clt-hp,attribute: A type of breathing that involves full expansion of the lungs is Deep breathing,18.48392677307129,18.48392677307129,1.1552454233169556,0.9375, the,12,0.0064720511436462,11,functional,"[{""token"": "" lungs"", ""index"": 13, ""distance"": 1, ""direction"": ""forward""}]",json,Semantic,Ambiguous,0.3,True,"Ambiguous: peak_cons=0.20, n_peaks=3, func_vs_sem=73.0%, layer=21",Muscle,"[{""tk"": ""is"", ""act"": 47.521053314208984}, {""tk"": ""the"", ""act"": 18.48392677307129}, {""tk"": ""Muscle"", ""act"": 12.81995964050293}, {""tk"": ""involved"", ""act"": 0.0}, {""tk"": ""inhalation"", ""act"": 0.0}, {""tk"": ""phrag"", ""act"": 0.0}, {""tk"": ""process"", ""act"": 0.0}, {""tk"": ""breathing"", ""act"": 0.0}, {""tk"": ""muscles"", ""act"": 0.0}, {""tk"": ""tightening"", ""act"": 0.0}, {""tk"": ""facilitate"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}, {""tk"": ""involves"", ""act"": 0.0}, {""tk"": ""full"", ""act"": 0.0}]"
18_52020,18,52020,18-clt-hp,entity: The muscle involved in deep inhalation is Diaphragm,26.78794479370117,38.89505863189697,3.2412548859914145,0.8790032266023801, is,9,0.0042297840118408,11,functional,"[{""token"": ""phrag"", ""index"": 11, ""distance"": 2, ""direction"": ""forward""}]",json,Semantic,Ambiguous,0.3,True,"Ambiguous: peak_cons=0.20, n_peaks=4, func_vs_sem=91.4%, layer=18",Muscle,"[{""tk"": ""the"", ""act"": 46.94761276245117}, {""tk"": ""involves"", ""act"": 32.59015655517578}, {""tk"": ""is"", ""act"": 26.787944793701172}, {""tk"": ""full"", ""act"": 22.328540802001953}, {""tk"": ""Muscle"", ""act"": 4.05216121673584}, {""tk"": ""inhalation"", ""act"": 2.3263721466064453}, {""tk"": ""involved"", ""act"": 0.0}, {""tk"": ""phrag"", ""act"": 0.0}, {""tk"": ""process"", ""act"": 0.0}, {""tk"": ""breathing"", ""act"": 0.0}, {""tk"": ""muscles"", ""act"": 0.0}, {""tk"": ""tightening"", ""act"": 0.0}, {""tk"": ""facilitate"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}]"
18_52020,18,52020,18-clt-hp,process: The act of breathing in air. is Inhalation,0.0,0.0,0.0,0.0,process,1,0.0042297840118408,11,semantic,"[{""token"": ""process"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a,Semantic,Ambiguous,0.3,True,"Ambiguous: peak_cons=0.20, n_peaks=4, func_vs_sem=91.4%, layer=18",Muscle,"[{""tk"": ""the"", ""act"": 46.94761276245117}, {""tk"": ""involves"", ""act"": 32.59015655517578}, {""tk"": ""is"", ""act"": 26.787944793701172}, {""tk"": ""full"", ""act"": 22.328540802001953}, {""tk"": ""Muscle"", ""act"": 4.05216121673584}, {""tk"": ""inhalation"", ""act"": 2.3263721466064453}, {""tk"": ""involved"", ""act"": 0.0}, {""tk"": ""phrag"", ""act"": 0.0}, {""tk"": ""process"", ""act"": 0.0}, {""tk"": ""breathing"", ""act"": 0.0}, {""tk"": ""muscles"", ""act"": 0.0}, {""tk"": ""tightening"", ""act"": 0.0}, {""tk"": ""facilitate"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}]"
18_52020,18,52020,18-clt-hp,process: The action of muscles tightening to facilitate breathing is Muscle contraction,4.05216121673584,4.05216121673584,0.31170470897968,0.923076923076923, Muscle,12,0.0042297840118408,11,semantic,"[{""token"": "" Muscle"", ""index"": 12, ""distance"": 0, ""direction"": ""self""}]",n/a,Semantic,Ambiguous,0.3,True,"Ambiguous: peak_cons=0.20, n_peaks=4, func_vs_sem=91.4%, layer=18",Muscle,"[{""tk"": ""the"", ""act"": 46.94761276245117}, {""tk"": ""involves"", ""act"": 32.59015655517578}, {""tk"": ""is"", ""act"": 26.787944793701172}, {""tk"": ""full"", ""act"": 22.328540802001953}, {""tk"": ""Muscle"", ""act"": 4.05216121673584}, {""tk"": ""inhalation"", ""act"": 2.3263721466064453}, {""tk"": ""involved"", ""act"": 0.0}, {""tk"": ""phrag"", ""act"": 0.0}, {""tk"": ""process"", ""act"": 0.0}, {""tk"": ""breathing"", ""act"": 0.0}, {""tk"": ""muscles"", ""act"": 0.0}, {""tk"": ""tightening"", ""act"": 0.0}, {""tk"": ""facilitate"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}]"
18_52020,18,52020,18-clt-hp,entity: The system responsible for gas exchange in the body. is Respiratory system,3.880939483642578,3.880939483642578,0.2587292989095052,0.9333333333333332,.,12,0.0042297840118408,11,functional,"[{""token"": "" Respiratory"", ""index"": 14, ""distance"": 2, ""direction"": ""forward""}, {""token"": "" body"", ""index"": 11, ""distance"": 1, ""direction"": ""backward""}]",json,Semantic,Ambiguous,0.3,True,"Ambiguous: peak_cons=0.20, n_peaks=4, func_vs_sem=91.4%, layer=18",Muscle,"[{""tk"": ""the"", ""act"": 46.94761276245117}, {""tk"": ""involves"", ""act"": 32.59015655517578}, {""tk"": ""is"", ""act"": 26.787944793701172}, {""tk"": ""full"", ""act"": 22.328540802001953}, {""tk"": ""Muscle"", ""act"": 4.05216121673584}, {""tk"": ""inhalation"", ""act"": 2.3263721466064453}, {""tk"": ""involved"", ""act"": 0.0}, {""tk"": ""phrag"", ""act"": 0.0}, {""tk"": ""process"", ""act"": 0.0}, {""tk"": ""breathing"", ""act"": 0.0}, {""tk"": ""muscles"", ""act"": 0.0}, {""tk"": ""tightening"", ""act"": 0.0}, {""tk"": ""facilitate"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}]"
18_52020,18,52020,18-clt-hp,attribute: A type of breathing that involves full expansion of the lungs is Deep breathing,46.94761276245117,151.7822198867798,9.486388742923737,0.7979367174445348, the,12,0.0042297840118408,11,functional,"[{""token"": "" lungs"", ""index"": 13, ""distance"": 1, ""direction"": ""forward""}]",json,Semantic,Ambiguous,0.3,True,"Ambiguous: peak_cons=0.20, n_peaks=4, func_vs_sem=91.4%, layer=18",Muscle,"[{""tk"": ""the"", ""act"": 46.94761276245117}, {""tk"": ""involves"", ""act"": 32.59015655517578}, {""tk"": ""is"", ""act"": 26.787944793701172}, {""tk"": ""full"", ""act"": 22.328540802001953}, {""tk"": ""Muscle"", ""act"": 4.05216121673584}, {""tk"": ""inhalation"", ""act"": 2.3263721466064453}, {""tk"": ""involved"", ""act"": 0.0}, {""tk"": ""phrag"", ""act"": 0.0}, {""tk"": ""process"", ""act"": 0.0}, {""tk"": ""breathing"", ""act"": 0.0}, {""tk"": ""muscles"", ""act"": 0.0}, {""tk"": ""tightening"", ""act"": 0.0}, {""tk"": ""facilitate"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}]"
0_51434,0,51434,0-clt-hp,entity: The muscle involved in deep inhalation is Diaphragm,36.71287536621094,36.71287536621094,3.059406280517578,0.9166666666666666, The,3,0.0041821599006652,11,functional,"[{""token"": "" muscle"", ""index"": 4, ""distance"": 1, ""direction"": ""forward""}]",json,Semantic,Dictionary,0.8333333333333334,False,,the,"[{""tk"": ""the"", ""act"": 76.42626953125}, {""tk"": ""muscle"", ""act"": 0.0}, {""tk"": ""involved"", ""act"": 0.0}, {""tk"": ""inhalation"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""phrag"", ""act"": 0.0}, {""tk"": ""process"", ""act"": 0.0}, {""tk"": ""breathing"", ""act"": 0.0}, {""tk"": ""muscles"", ""act"": 0.0}, {""tk"": ""tightening"", ""act"": 0.0}, {""tk"": ""facilitate"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}, {""tk"": ""involves"", ""act"": 0.0}, {""tk"": ""full"", ""act"": 0.0}]"
0_51434,0,51434,0-clt-hp,process: The act of breathing in air. is Inhalation,34.87036895751953,34.87036895751953,3.1700335415926846,0.9090909090909092, The,3,0.0041821599006652,11,functional,"[{""token"": "" breathing"", ""index"": 6, ""distance"": 3, ""direction"": ""forward""}]",json,Semantic,Dictionary,0.8333333333333334,False,,the,"[{""tk"": ""the"", ""act"": 76.42626953125}, {""tk"": ""muscle"", ""act"": 0.0}, {""tk"": ""involved"", ""act"": 0.0}, {""tk"": ""inhalation"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""phrag"", ""act"": 0.0}, {""tk"": ""process"", ""act"": 0.0}, {""tk"": ""breathing"", ""act"": 0.0}, {""tk"": ""muscles"", ""act"": 0.0}, {""tk"": ""tightening"", ""act"": 0.0}, {""tk"": ""facilitate"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}, {""tk"": ""involves"", ""act"": 0.0}, {""tk"": ""full"", ""act"": 0.0}]"
0_51434,0,51434,0-clt-hp,process: The action of muscles tightening to facilitate breathing is Muscle contraction,34.87036895751953,34.87036895751953,2.6823360736553488,0.923076923076923, The,3,0.0041821599006652,11,functional,"[{""token"": "" action"", ""index"": 4, ""distance"": 1, ""direction"": ""forward""}]",json,Semantic,Dictionary,0.8333333333333334,False,,the,"[{""tk"": ""the"", ""act"": 76.42626953125}, {""tk"": ""muscle"", ""act"": 0.0}, {""tk"": ""involved"", ""act"": 0.0}, {""tk"": ""inhalation"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""phrag"", ""act"": 0.0}, {""tk"": ""process"", ""act"": 0.0}, {""tk"": ""breathing"", ""act"": 0.0}, {""tk"": ""muscles"", ""act"": 0.0}, {""tk"": ""tightening"", ""act"": 0.0}, {""tk"": ""facilitate"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}, {""tk"": ""involves"", ""act"": 0.0}, {""tk"": ""full"", ""act"": 0.0}]"
0_51434,0,51434,0-clt-hp,entity: The system responsible for gas exchange in the body. is Respiratory system,69.58562469482422,106.29850769042967,7.086567179361979,0.8981604719302164, the,10,0.0041821599006652,11,functional,"[{""token"": "" body"", ""index"": 11, ""distance"": 1, ""direction"": ""forward""}]",json,Semantic,Dictionary,0.8333333333333334,False,,the,"[{""tk"": ""the"", ""act"": 76.42626953125}, {""tk"": ""muscle"", ""act"": 0.0}, {""tk"": ""involved"", ""act"": 0.0}, {""tk"": ""inhalation"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""phrag"", ""act"": 0.0}, {""tk"": ""process"", ""act"": 0.0}, {""tk"": ""breathing"", ""act"": 0.0}, {""tk"": ""muscles"", ""act"": 0.0}, {""tk"": ""tightening"", ""act"": 0.0}, {""tk"": ""facilitate"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}, {""tk"": ""involves"", ""act"": 0.0}, {""tk"": ""full"", ""act"": 0.0}]"
0_51434,0,51434,0-clt-hp,attribute: A type of breathing that involves full expansion of the lungs is Deep breathing,76.42626953125,76.42626953125,4.776641845703125,0.9375, the,12,0.0041821599006652,11,functional,"[{""token"": "" lungs"", ""index"": 13, ""distance"": 1, ""direction"": ""forward""}]",json,Semantic,Dictionary,0.8333333333333334,False,,the,"[{""tk"": ""the"", ""act"": 76.42626953125}, {""tk"": ""muscle"", ""act"": 0.0}, {""tk"": ""involved"", ""act"": 0.0}, {""tk"": ""inhalation"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""phrag"", ""act"": 0.0}, {""tk"": ""process"", ""act"": 0.0}, {""tk"": ""breathing"", ""act"": 0.0}, {""tk"": ""muscles"", ""act"": 0.0}, {""tk"": ""tightening"", ""act"": 0.0}, {""tk"": ""facilitate"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}, {""tk"": ""involves"", ""act"": 0.0}, {""tk"": ""full"", ""act"": 0.0}]"
20_31547,20,31547,20-clt-hp,entity: The muscle involved in deep inhalation is Diaphragm,24.750411987304688,45.36661815643311,3.780551513036092,0.8472529865371428, Dia,10,0.004152625799179,11,functional,"[{""token"": ""phrag"", ""index"": 11, ""distance"": 1, ""direction"": ""forward""}]",json,"Say ""X""",,1.0,False,,Say (phrag),"[{""tk"": ""is"", ""act"": 18.641277313232422}, {""tk"": ""the"", ""act"": 12.268131256103516}, {""tk"": ""phrag"", ""act"": 1.974928855895996}, {""tk"": ""muscle"", ""act"": 0.0}, {""tk"": ""involved"", ""act"": 0.0}, {""tk"": ""inhalation"", ""act"": 0.0}, {""tk"": ""process"", ""act"": 0.0}, {""tk"": ""breathing"", ""act"": 0.0}, {""tk"": ""muscles"", ""act"": 0.0}, {""tk"": ""tightening"", ""act"": 0.0}, {""tk"": ""facilitate"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}, {""tk"": ""involves"", ""act"": 0.0}, {""tk"": ""full"", ""act"": 0.0}]"
20_31547,20,31547,20-clt-hp,process: The act of breathing in air. is Inhalation,0.0,0.0,0.0,0.0,process,1,0.004152625799179,11,semantic,"[{""token"": ""process"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a,"Say ""X""",,1.0,False,,Say (phrag),"[{""tk"": ""is"", ""act"": 18.641277313232422}, {""tk"": ""the"", ""act"": 12.268131256103516}, {""tk"": ""phrag"", ""act"": 1.974928855895996}, {""tk"": ""muscle"", ""act"": 0.0}, {""tk"": ""involved"", ""act"": 0.0}, {""tk"": ""inhalation"", ""act"": 0.0}, {""tk"": ""process"", ""act"": 0.0}, {""tk"": ""breathing"", ""act"": 0.0}, {""tk"": ""muscles"", ""act"": 0.0}, {""tk"": ""tightening"", ""act"": 0.0}, {""tk"": ""facilitate"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}, {""tk"": ""involves"", ""act"": 0.0}, {""tk"": ""full"", ""act"": 0.0}]"
20_31547,20,31547,20-clt-hp,process: The action of muscles tightening to facilitate breathing is Muscle contraction,0.0,0.0,0.0,0.0,process,1,0.004152625799179,11,semantic,"[{""token"": ""process"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a,"Say ""X""",,1.0,False,,Say (phrag),"[{""tk"": ""is"", ""act"": 18.641277313232422}, {""tk"": ""the"", ""act"": 12.268131256103516}, {""tk"": ""phrag"", ""act"": 1.974928855895996}, {""tk"": ""muscle"", ""act"": 0.0}, {""tk"": ""involved"", ""act"": 0.0}, {""tk"": ""inhalation"", ""act"": 0.0}, {""tk"": ""process"", ""act"": 0.0}, {""tk"": ""breathing"", ""act"": 0.0}, {""tk"": ""muscles"", ""act"": 0.0}, {""tk"": ""tightening"", ""act"": 0.0}, {""tk"": ""facilitate"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}, {""tk"": ""involves"", ""act"": 0.0}, {""tk"": ""full"", ""act"": 0.0}]"
20_31547,20,31547,20-clt-hp,entity: The system responsible for gas exchange in the body. is Respiratory system,0.0,0.0,0.0,0.0,entity,1,0.004152625799179,11,semantic,"[{""token"": ""entity"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a,"Say ""X""",,1.0,False,,Say (phrag),"[{""tk"": ""is"", ""act"": 18.641277313232422}, {""tk"": ""the"", ""act"": 12.268131256103516}, {""tk"": ""phrag"", ""act"": 1.974928855895996}, {""tk"": ""muscle"", ""act"": 0.0}, {""tk"": ""involved"", ""act"": 0.0}, {""tk"": ""inhalation"", ""act"": 0.0}, {""tk"": ""process"", ""act"": 0.0}, {""tk"": ""breathing"", ""act"": 0.0}, {""tk"": ""muscles"", ""act"": 0.0}, {""tk"": ""tightening"", ""act"": 0.0}, {""tk"": ""facilitate"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}, {""tk"": ""involves"", ""act"": 0.0}, {""tk"": ""full"", ""act"": 0.0}]"
20_31547,20,31547,20-clt-hp,attribute: A type of breathing that involves full expansion of the lungs is Deep breathing,12.268131256103516,14.31687593460083,0.8948047459125519,0.9270626693476745, the,12,0.004152625799179,11,functional,"[{""token"": "" lungs"", ""index"": 13, ""distance"": 1, ""direction"": ""forward""}]",json,"Say ""X""",,1.0,False,,Say (phrag),"[{""tk"": ""is"", ""act"": 18.641277313232422}, {""tk"": ""the"", ""act"": 12.268131256103516}, {""tk"": ""phrag"", ""act"": 1.974928855895996}, {""tk"": ""muscle"", ""act"": 0.0}, {""tk"": ""involved"", ""act"": 0.0}, {""tk"": ""inhalation"", ""act"": 0.0}, {""tk"": ""process"", ""act"": 0.0}, {""tk"": ""breathing"", ""act"": 0.0}, {""tk"": ""muscles"", ""act"": 0.0}, {""tk"": ""tightening"", ""act"": 0.0}, {""tk"": ""facilitate"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}, {""tk"": ""involves"", ""act"": 0.0}, {""tk"": ""full"", ""act"": 0.0}]"
1_52044,1,52044,1-clt-hp,entity: The muscle involved in deep inhalation is Diaphragm,121.36961364746094,1009.0122222900392,84.08435185750325,0.3072042554099182, deep,7,0.0040265023708343,11,semantic,"[{""token"": "" deep"", ""index"": 7, ""distance"": 0, ""direction"": ""self""}]",n/a,Relationship,,1.0,False,,(breathing) related,"[{""tk"": ""breathing"", ""act"": 124.60405731201172}, {""tk"": ""facilitate"", ""act"": 118.73390197753906}, {""tk"": ""tightening"", ""act"": 116.11709594726562}, {""tk"": ""full"", ""act"": 114.67573547363281}, {""tk"": ""involves"", ""act"": 113.86366271972656}, {""tk"": ""involved"", ""act"": 111.12625122070312}, {""tk"": ""Muscle"", ""act"": 100.70217895507812}, {""tk"": ""inhalation"", ""act"": 99.6191635131836}, {""tk"": ""phrag"", ""act"": 98.41726684570312}, {""tk"": ""muscles"", ""act"": 97.28254699707031}, {""tk"": ""is"", ""act"": 90.04027557373047}, {""tk"": ""the"", ""act"": 84.98148345947266}, {""tk"": ""that"", ""act"": 70.85307312011719}, {""tk"": ""process"", ""act"": 53.90468978881836}]"
